,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2784,45049029.0,0.25,False,Buitenveldert - Zuidas,52.3083,4.85799,Entire home/apt,5.0,3.0,2.0,7.0,200.0,3.0,30.0,True,0.0,0.0,5.0,False,40.0,600.0,0.1,0.29,0.22,4.99,0.03561643835616438,1000.0
2785,45051672.0,0.96,True,Zuid,52.35413,4.87821,Private room,2.0,1.0,1.0,8.0,277.0,1.0,365.0,True,19.0,4.0,4.75,True,138.5,277.0,0.06,0.21,0.25,4.99,0.9643835616438357,1062.5753424657535
2786,45051990.0,0.88,True,Zuid,52.35555,4.878,Private room,2.0,1.0,1.0,10.0,325.0,1.0,365.0,True,22.0,1.0,4.62,True,162.5,325.0,0.1,0.11,0.29,4.99,0.9726027397260274,1140.7397260273972
2787,45052084.0,0.67,True,Zuid,52.3549,4.87732,Private room,3.0,1.0,2.0,6.0,363.0,1.0,365.0,True,18.0,1.0,4.83,True,121.0,363.0,0.13,0.25,0.2,4.99,0.9315068493150684,1320.054794520548
2788,45052408.0,0.77,True,Zuid,52.3558,4.87658,Private room,2.0,1.0,1.0,16.0,377.0,1.0,365.0,True,9.0,0.0,4.5,True,188.5,377.0,0.02,0.14,0.35000000000000003,4.99,0.726027397260274,1381.0684931506848
2789,,,,,,,,,,,,,,,,,,,,,,,,,,0.8493150684931506,2855.8630136986303
2790,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232876712328767,1264.2465753424658
2791,45072261.0,0.71,False,Zuid,52.360321,4.878403,Hotel room,1.0,1.0,1.0,2.0,64.0,1.0,365.0,True,0.0,0.0,4.22,True,64.0,64.0,0.07,0.11,0.15,2.99,0.0,10093.547945205479
2792,,,,,,,,,,,,,,,,,,,,,,,,,,0.7890410958904109,2784.5205479452056
2793,45109092.0,0.86,False,Centrum-Oost,52.36375,4.89703,Private room,2.0,1.0,1.0,4.0,118.0,1.0,1125.0,True,3.0,5.0,4.7,True,59.0,118.0,0.07,0.14,0.18,4.99,0.7205479452054795,638.1506849315068
2794,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1000.0
2795,45210760.0,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37116,4.94776,Private room,2.0,1.0,1.0,1.0,100.0,3.0,31.0,True,4.0,4.0,4.92,True,50.0,300.0,0.06,0.13,0.2,4.99,0.14794520547945206,500.0
2796,45263913.0,0.31,False,De Pijp - Rivierenbuurt,52.35372,4.89213,Entire home/apt,2.0,1.0,1.0,12.0,200.0,6.0,1125.0,True,0.0,0.0,5.0,False,100.0,1200.0,0.07,0.11,0.2,4.99,0.0,1050.7534246575342
2797,45280010.0,0.66,True,De Pijp - Rivierenbuurt,52.35431,4.89852,Private room,4.0,1.0,2.0,11.0,204.0,3.0,30.0,True,5.0,7.0,4.88,False,51.0,612.0,0.05,0.17,0.21,4.99,0.038356164383561646,865.1780821917808
2798,45311452.0,0.96,False,Westerpark,52.3793,4.87599,Entire home/apt,4.0,2.0,2.0,9.0,191.0,3.0,1125.0,True,0.0,3.0,4.56,False,47.75,573.0,0.05,0.2,0.23,4.99,0.010958904109589041,664.1643835616438
2799,45327372.0,1.0,True,De Baarsjes - Oud-West,52.36261,4.86116,Entire home/apt,2.0,1.0,1.0,9.0,247.0,1.0,1125.0,True,0.0,0.0,5.0,False,123.5,247.0,0.07,0.25,0.24,4.99,0.0,1235.0
2800,,,,,,,,,,,,,,,,,,,,,,,,,,0.030136986301369864,1099.1780821917807
2801,45356991.0,0.9100000000000001,True,Centrum-Oost,52.36126,4.90066,Private room,4.0,1.0,2.0,12.0,160.0,3.0,1125.0,True,1.0,3.0,4.91,False,40.0,480.0,0.06,0.19,0.21,4.99,0.31232876712328766,834.1095890410959
2802,,,,,,,,,,,,,,,,,,,,,,,,,,0.021917808219178082,633.2191780821918
2803,45364807.0,0.98,True,Westerpark,52.38738,4.8762,Private room,2.0,1.0,1.0,11.0,273.0,1.0,365.0,True,22.0,0.0,4.67,True,136.5,273.0,0.12,0.18,0.21,4.99,0.9561643835616438,985.8493150684932
2804,45366221.0,1.0,False,Slotervaart,52.36151,4.84283,Private room,3.0,1.0,2.0,2.0,120.0,2.0,1125.0,True,0.0,0.0,5.0,False,40.0,240.0,0.07,0.19,0.16,4.99,0.0,600.0
2805,45372746.0,1.0,False,De Baarsjes - Oud-West,52.35665,4.85461,Private room,2.0,1.0,2.0,6.0,195.0,1.0,365.0,True,20.0,4.0,4.79,True,97.5,195.0,0.07,0.23,0.22,4.99,0.9315068493150684,761.3972602739726
2806,,,,,,,,,,,,,,,,,,,,,,,,,,0.9753424657534246,1114.5890410958905
2807,,,,,,,,,,,,,,,,,,,,,,,,,,0.2876712328767123,717.7397260273973
2808,,,,,,,,,,,,,,,,,,,,,,,,,,0.04657534246575343,900.2328767123288
2809,45429116.0,0.030000000000000027,False,Zuid,52.35643,4.8557,Private room,3.0,1.0,3.0,13.0,270.0,1.0,365.0,True,23.0,5.0,4.7,True,90.0,270.0,0.1,0.15,0.21,4.99,0.9671232876712329,964.7123287671233
2810,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,500.2054794520548
2811,45461175.0,0.97,False,Oud-Oost,52.36076,4.92498,Entire home/apt,6.0,3.0,5.0,13.0,450.0,4.0,90.0,True,0.0,4.0,4.47,True,75.0,1800.0,0.08,0.25,0.23,10.99,0.32054794520547947,2269.6575342465753
2812,45463326.0,0.99,False,Centrum-Oost,52.35998,4.89264,Private room,2.0,1.0,2.0,4.0,162.0,1.0,1124.0,True,5.0,12.0,4.53,True,81.0,162.0,0.08,0.16,0.19,4.99,0.4,1440.2739726027398
2813,45464344.0,1.0,False,Centrum-Oost,52.36166,4.89138,Private room,2.0,1.0,1.0,9.0,137.0,1.0,60.0,True,4.0,16.0,4.55,True,68.5,137.0,0.08,0.16,0.18,4.99,0.3835616438356164,1437.150684931507
2814,45464448.0,0.96,False,Centrum-Oost,52.35991,4.89047,Private room,4.0,1.0,4.0,9.0,168.0,1.0,1125.0,True,13.0,11.0,4.2,True,42.0,168.0,0.06,0.13,0.22,4.99,0.4328767123287671,1584.2465753424658
2815,45488821.0,0.45000000000000007,False,Centrum-Oost,52.37091,4.90694,Private room,2.0,1.0,1.0,7.0,180.0,3.0,1125.0,True,0.0,0.0,4.79,False,90.0,540.0,0.08,0.18,0.21,4.99,0.4301369863013699,928.4246575342465
2816,45539425.0,1.0,True,Oud-Noord,52.3881,4.91438,Shared room,1.0,1.0,1.0,6.0,96.0,1.0,365.0,True,29.0,16.0,4.81,True,96.0,96.0,0.05,0.07,0.17,4.99,0.8191780821917808,355.26027397260276
2817,45539466.0,0.7,True,Oud-Noord,52.3881,4.91438,Private room,2.0,1.0,1.0,12.0,147.0,1.0,365.0,True,7.0,2.0,4.59,True,73.5,147.0,0.06,0.15,0.17,4.99,0.6931506849315069,628.8904109589041
2818,45539504.0,0.74,True,Oud-Noord,52.3881,4.91438,Shared room,2.0,1.0,1.0,6.0,139.0,1.0,365.0,True,24.0,10.0,4.86,True,69.5,139.0,0.06,0.11,0.18,4.99,0.8054794520547945,565.027397260274
2819,,,,,,,,,,,,,,,,,,,,,,,,,,0.8191780821917808,730.8904109589041
2820,45539609.0,0.9199999999999999,True,Oud-Noord,52.3881,4.91438,Private room,4.0,1.0,3.0,8.0,270.0,1.0,365.0,True,12.0,0.0,4.0,True,67.5,270.0,0.1,0.16,0.28,4.99,0.5780821917808219,1233.6575342465753
2821,,,,,,,,,,,,,,,,,,,,,,,,,,0.6438356164383562,961.0410958904109
2822,45539684.0,0.8,True,Oud-Noord,52.3881,4.91438,Private room,2.0,1.0,1.0,6.0,153.0,1.0,365.0,True,27.0,8.0,4.75,True,76.5,153.0,0.07,0.17,0.18,4.99,0.8136986301369863,655.4931506849315
2823,45539735.0,1.0,True,Oud-Noord,52.3881,4.91438,Private room,2.0,1.0,1.0,9.0,186.0,1.0,365.0,True,26.0,0.0,5.0,True,93.0,186.0,0.06,0.13,0.21,4.99,0.6438356164383562,807.931506849315
2824,,,,,,,,,,,,,,,,,,,,,,,,,,0.6575342465753424,1131.5479452054794
2825,45539834.0,1.0,True,Oud-Noord,52.3881,4.91438,Private room,3.0,1.0,3.0,13.0,211.0,1.0,365.0,True,11.0,3.0,4.44,True,70.33,211.0,0.09,0.14,0.17,4.99,0.5753424657534246,941.8356164383562
2826,45539870.0,0.4,True,Oud-Noord,52.3881,4.91438,Private room,5.0,1.0,5.0,15.0,326.0,1.0,365.0,True,5.0,1.0,4.89,True,65.2,326.0,0.09,0.12,0.29,4.99,0.4684931506849315,1485.2328767123288
2827,45539926.0,0.86,True,Oud-Noord,52.3881,4.91438,Private room,4.0,1.0,4.0,14.0,272.0,1.0,365.0,True,6.0,0.0,4.67,True,68.0,272.0,0.07,0.18,0.24,4.99,0.5506849315068493,1239.6438356164383
2828,45586950.0,0.73,True,Centrum-Oost,52.37236,4.90693,Private room,2.0,1.0,1.0,13.0,392.0,1.0,365.0,True,10.0,0.0,4.8,True,196.0,392.0,0.08,0.25,0.23,4.99,0.9342465753424658,14437.479452054795
2829,,,,,,,,,,,,,,,,,,,,,,,,,,0.0273972602739726,1498.0821917808219
2830,45589408.0,1.0,True,Centrum-Oost,52.3747,4.90634,Private room,2.0,1.0,1.0,20.0,367.0,1.0,365.0,True,17.0,0.0,5.0,True,183.5,367.0,0.08,0.29,0.27,4.99,0.9232876712328767,13513.479452054795
2831,45589540.0,0.7300000000000001,True,Centrum-Oost,52.37378,4.90505,Private room,2.0,1.0,1.0,18.0,358.0,1.0,365.0,True,6.0,0.0,4.5,True,179.0,358.0,0.08,0.29,0.24,4.99,0.8849315068493151,13166.82191780822
2832,45589621.0,1.0,True,Centrum-Oost,52.37248,4.90522,Private room,2.0,1.0,1.0,16.0,314.0,1.0,365.0,True,7.0,0.0,5.0,True,157.0,314.0,0.07,0.1,0.15,4.99,0.863013698630137,11550.219178082192
2833,45589687.0,0.6000000000000001,True,Centrum-Oost,52.37447,4.90719,Private room,2.0,1.0,2.0,11.0,336.0,1.0,365.0,True,8.0,0.0,5.0,True,168.0,336.0,0.14,0.15,0.33,4.99,0.8986301369863013,12358.219178082192
2834,,,,,,,,,,,,,,,,,,,,,,,,,,0.8082191780821918,14437.479452054795
2835,45589826.0,0.48000000000000004,True,Centrum-Oost,52.37431,4.90538,Private room,4.0,1.0,3.0,14.0,502.0,1.0,365.0,True,4.0,1.0,3.42,True,125.5,502.0,0.1,0.14,0.31,10.99,0.7671232876712328,18480.397260273974
2836,,,,,,,,,,,,,,,,,,,,,,,,,,0.810958904109589,13860.13698630137
2837,45600909.0,1.0,False,De Baarsjes - Oud-West,52.36695,4.86018,Private room,4.0,1.0,3.0,13.0,288.0,1.0,1125.0,True,4.0,0.0,4.89,True,72.0,288.0,0.09,0.21,0.24,4.99,0.7726027397260274,2513.4931506849316
2838,45615057.0,1.0,False,De Baarsjes - Oud-West,52.36526,4.85969,Private room,2.0,1.0,1.0,4.0,143.0,1.0,1125.0,True,5.0,4.0,4.42,True,71.5,143.0,0.07,0.1,0.22,4.99,0.8328767123287671,1318.3287671232877
2839,45615193.0,1.0,False,De Baarsjes - Oud-West,52.3673,4.85959,Private room,2.0,1.0,2.0,8.0,134.0,1.0,1125.0,True,5.0,0.0,4.5,True,67.0,134.0,0.08,0.13,0.18,4.99,0.8931506849315068,1260.013698630137
2840,45615277.0,1.0,False,De Baarsjes - Oud-West,52.36735,4.86146,Private room,2.0,1.0,2.0,9.0,143.0,1.0,1125.0,True,4.0,4.0,4.6,True,71.5,143.0,0.08,0.15,0.19,4.99,0.8547945205479452,1318.3287671232877
2841,45615306.0,1.0,False,De Baarsjes - Oud-West,52.36565,4.86157,Private room,2.0,1.0,1.0,15.0,217.0,1.0,1125.0,True,8.0,0.0,4.5,True,108.5,217.0,0.05,0.19,0.29,4.99,0.8986301369863013,1847.123287671233
2842,45615322.0,1.0,False,De Baarsjes - Oud-West,52.36541,4.8592,Private room,2.0,1.0,1.0,3.0,138.0,1.0,1125.0,True,4.0,2.0,4.68,True,69.0,138.0,0.08,0.14,0.19,4.99,0.8958904109589041,1318.3287671232877
2843,45635875.0,0.67,False,Oud-Oost,52.35922,4.92579,Entire home/apt,2.0,1.0,1.0,5.0,129.0,4.0,1125.0,True,0.0,1.0,5.0,False,64.5,516.0,0.07,0.2,0.18,4.99,0.0,508.4931506849315
2844,45646002.0,0.88,False,De Pijp - Rivierenbuurt,52.35533,4.89063,Private room,2.0,1.0,1.0,2.0,108.0,3.0,1125.0,True,2.0,4.0,4.73,True,54.0,324.0,0.04,0.12,0.16,4.99,0.8246575342465754,613.4383561643835
2845,45646849.0,0.74,False,De Pijp - Rivierenbuurt,52.35512,4.88909,Private room,2.0,1.0,1.0,5.0,117.0,3.0,1125.0,True,5.0,6.0,4.7,True,58.5,351.0,0.07,0.18,0.15,4.99,0.7972602739726027,589.2739726027397
2846,45694235.0,0.86,False,Centrum-West,52.37732,4.88125,Private room,2.0,1.0,1.0,1.0,110.0,3.0,365.0,True,2.0,6.0,4.89,False,55.0,330.0,0.08,0.17,0.17,4.99,0.18356164383561643,632.0958904109589
2847,45695711.0,0.5,False,Centrum-Oost,52.36137,4.89237,Private room,3.0,1.0,3.0,9.0,162.0,1.0,60.0,True,2.0,14.0,4.51,True,54.0,162.0,0.07,0.17,0.18,4.99,0.3917808219178082,1529.972602739726
2848,45744936.0,0.65,False,Centrum-Oost,52.36147,4.89102,Private room,5.0,1.0,5.0,7.0,212.0,1.0,1125.0,True,11.0,5.0,4.35,True,42.4,212.0,0.12,0.23,0.2,4.99,0.42191780821917807,1809.4383561643835
2849,45763935.0,0.09,False,Westerpark,52.39038,4.88191,Entire home/apt,2.0,1.0,1.0,1.0,38.0,5.0,60.0,True,0.0,0.0,4.75,True,19.0,190.0,0.08,0.06,0.12,0.99,0.030136986301369864,332.4246575342466
2850,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,510.0
2851,45822978.0,0.75,False,De Aker - Nieuw Sloten,52.342,4.80547,Entire home/apt,3.0,2.0,1.0,1.0,92.0,1.0,1125.0,True,0.0,0.0,5.0,False,30.67,92.0,0.05,0.14,0.14,4.99,0.0,528.6438356164383
2852,,,,,,,,,,,,,,,,,,,,,,,,,,0.9561643835616438,1531.4109589041095
2853,45838899.0,0.3800000000000001,False,Centrum-West,52.371735,4.899029,Private room,2.0,1.0,1.0,8.0,184.0,1.0,1125.0,True,5.0,5.0,4.95,False,92.0,184.0,0.08,0.21,0.14,4.99,0.4054794520547945,1235.5342465753424
2854,45841645.0,1.0,False,Centrum-West,52.371735,4.899029,Private room,2.0,1.0,1.0,5.0,175.0,1.0,1125.0,True,7.0,0.0,4.8,True,87.5,175.0,0.06,0.17,0.23,4.99,0.40273972602739727,1171.835616438356
2855,45889758.0,0.6,False,Centrum-Oost,52.37059,4.90639,Private room,2.0,1.0,1.0,11.0,155.0,1.0,14.0,True,0.0,1.0,4.5,True,77.5,155.0,0.08,0.14,0.22,4.99,0.0,543.1095890410959
2856,,,,,,,,,,,,,,,,,,,,,,,,,,0.8164383561643835,2178.082191780822
2857,45949435.0,0.25,False,Bos en Lommer,52.37643,4.86166,Entire home/apt,4.0,2.0,3.0,12.0,210.0,2.0,1125.0,True,0.0,0.0,5.0,False,52.5,420.0,0.07,0.26,0.32,4.99,0.030136986301369864,1093.041095890411
2858,45953998.0,0.0,False,Centrum-West,52.37175,4.88002,Entire home/apt,2.0,1.0,1.0,4.0,175.0,21.0,31.0,True,5.0,0.0,5.0,False,87.5,3675.0,0.09,0.2,0.24,4.99,0.6821917808219178,875.0
2859,45966716.0,0.42,False,Oud-Noord,52.38665,4.92306,Private room,4.0,1.0,3.0,3.0,120.0,3.0,10.0,True,1.0,1.0,4.17,False,30.0,360.0,0.05,0.09,0.18,4.99,0.09315068493150686,706.972602739726
2860,45982523.0,0.62,False,Centrum-Oost,52.37091,4.90566,Private room,2.0,1.0,1.0,10.0,140.0,1.0,14.0,True,0.0,3.0,4.67,True,70.0,140.0,0.09,0.12,0.15,4.99,0.0,495.3150684931507
2861,45998980.0,0.8,False,Centrum-Oost,52.36923,4.90604,Shared room,1.0,1.0,2.0,4.0,71.0,1.0,14.0,True,0.0,2.0,4.52,True,71.0,71.0,0.05,0.11,0.15,2.99,0.0,308.0821917808219
2862,45999354.0,0.76,False,Centrum-Oost,52.37008,4.90778,Shared room,1.0,1.0,2.0,2.0,84.0,1.0,14.0,True,0.0,1.0,4.67,True,84.0,84.0,0.05,0.1,0.14,4.99,0.0,364.1232876712329
2863,46032528.0,0.55,False,Noord-Oost,52.43549,5.00127,Entire home/apt,5.0,3.0,4.0,13.0,280.0,4.0,30.0,True,0.0,0.0,5.0,False,56.0,1120.0,0.1,0.23,0.31,4.99,0.6328767123287671,1387.6712328767123
2864,,,,,,,,,,,,,,,,,,,,,,,,,,0.01643835616438356,1125.0
2865,46115777.0,1.0,True,Centrum-West,52.36765,4.88049,Entire home/apt,2.0,1.0,1.0,6.0,76.0,3.0,1125.0,True,1.0,0.0,5.0,True,38.0,228.0,0.05,0.12,0.15,4.99,0.0027397260273972603,545.068493150685
2866,46184998.0,0.67,False,IJburg - Zeeburgereiland,52.34328,5.00975,Entire home/apt,4.0,2.0,5.0,17.0,455.0,4.0,16.0,True,0.0,0.0,3.74,True,113.75,1820.0,0.05,0.19,0.21,10.99,0.4246575342465753,2270.082191780822
2867,46254494.0,0.96,False,Centrum-West,52.36669,4.88423,Private room,3.0,1.0,2.0,5.0,177.0,3.0,1125.0,True,7.0,1.0,4.26,True,59.0,531.0,0.09,0.23,0.22,4.99,0.8986301369863013,1468.4383561643835
2868,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1324.986301369863
2869,46346104.0,0.99,False,Oud-Oost,52.36052,4.90946,Private room,2.0,1.0,1.0,6.0,153.0,3.0,1125.0,True,15.0,1.0,4.13,True,76.5,459.0,0.08,0.22,0.14,4.99,0.958904109589041,1210.7945205479452
2870,46346167.0,0.94,False,Centrum-Oost,52.3609,4.90943,Private room,2.0,1.0,1.0,6.0,153.0,3.0,1125.0,True,12.0,0.0,4.69,True,76.5,459.0,0.07,0.07,0.2,4.99,0.9506849315068493,1217.3698630136987
2871,46346561.0,0.85,False,Centrum-West,52.37043,4.8902,Private room,2.0,1.0,1.0,4.0,154.0,3.0,1125.0,True,19.0,0.0,3.5,True,77.0,462.0,0.07,0.21,0.17,4.99,0.9698630136986301,1209.6438356164383
2872,46346815.0,0.79,False,Centrum-West,52.36681,4.88602,Private room,2.0,1.0,1.0,1.0,131.0,3.0,1125.0,True,5.0,0.0,4.0,True,65.5,393.0,0.06,0.19,0.17,4.99,0.915068493150685,1050.2739726027398
2873,46347062.0,0.7400000000000001,False,Centrum-West,52.36707,4.8856,Private room,3.0,1.0,1.0,7.0,183.0,3.0,1125.0,True,22.0,0.0,3.0,True,61.0,549.0,0.07,0.15,0.17,4.99,0.9780821917808219,1538.945205479452
2874,46347644.0,0.98,False,Centrum-West,52.36605,4.88591,Private room,2.0,1.0,1.0,4.0,153.0,3.0,1125.0,True,15.0,0.0,4.38,True,76.5,459.0,0.05,0.13,0.2,4.99,0.9397260273972603,1219.6301369863013
2875,46347796.0,0.78,False,Centrum-West,52.36772,4.88426,Private room,2.0,1.0,1.0,6.0,153.0,3.0,1125.0,True,16.0,0.0,3.85,True,76.5,459.0,0.08,0.04,0.16,4.99,0.9342465753424658,1220.123287671233
2876,46348037.0,0.6799999999999999,False,Centrum-West,52.36722,4.89531,Private room,2.0,1.0,1.0,5.0,115.0,3.0,1125.0,True,22.0,2.0,4.56,True,57.5,345.0,0.06,0.16,0.21,4.99,0.9671232876712329,1167.2876712328766
2877,46348181.0,0.6,False,Centrum-West,52.36729,4.8939,Private room,2.0,1.0,1.0,8.0,115.0,3.0,1125.0,True,17.0,2.0,4.38,True,57.5,345.0,0.05,0.12,0.2,4.99,0.9561643835616438,1167.7397260273972
2878,46368959.0,1.0,False,De Baarsjes - Oud-West,52.36571,4.86067,Private room,2.0,1.0,1.0,8.0,217.0,1.0,1125.0,True,12.0,0.0,4.0,True,108.5,217.0,0.08,0.14,0.23,4.99,0.8493150684931506,1847.123287671233
2879,46369075.0,1.0,False,De Baarsjes - Oud-West,52.36698,4.85857,Private room,4.0,1.0,3.0,16.0,288.0,1.0,1125.0,True,9.0,2.0,4.52,True,72.0,288.0,0.01,0.15,0.25,4.99,0.7753424657534247,2513.4931506849316
2880,46369170.0,1.0,False,De Baarsjes - Oud-West,52.36666,4.85863,Private room,2.0,1.0,1.0,5.0,138.0,1.0,1125.0,True,4.0,0.0,4.39,True,69.0,138.0,0.07,0.1,0.18,4.99,0.8767123287671232,1322.2739726027398
2881,46369237.0,1.0,False,De Baarsjes - Oud-West,52.36508,4.86037,Private room,2.0,1.0,1.0,6.0,143.0,1.0,1125.0,True,6.0,0.0,4.25,True,71.5,143.0,0.08,0.16,0.19,4.99,0.8794520547945206,1322.2739726027398
2882,46369286.0,1.0,False,De Baarsjes - Oud-West,52.36574,4.86059,Private room,2.0,1.0,1.0,3.0,143.0,1.0,1125.0,True,1.0,4.0,4.54,True,71.5,143.0,0.07,0.1,0.19,4.99,0.8164383561643835,1322.2739726027398
2883,46374246.0,0.81,False,Centrum-Oost,52.36397,4.91033,Private room,4.0,1.0,2.0,13.0,250.0,3.0,1001.0,True,6.0,6.0,4.93,False,62.5,750.0,0.11,0.18,0.25,4.99,0.38082191780821917,1102.7808219178082
2884,46389970.0,0.56,False,De Pijp - Rivierenbuurt,52.34947,4.88834,Entire home/apt,4.0,2.0,2.0,4.0,140.0,5.0,1125.0,True,0.0,0.0,5.0,False,35.0,700.0,0.07,0.11,0.19,4.99,0.021917808219178082,700.0
2885,,,,,,,,,,,,,,,,,,,,,,,,,,0.043835616438356165,1600.0821917808219
2886,46478635.0,1.0,False,Bos en Lommer,52.37568,4.84558,Entire home/apt,4.0,2.0,2.0,14.0,349.0,1.0,365.0,True,18.0,7.0,4.78,True,87.25,349.0,0.11,0.17,0.24,4.99,0.9671232876712329,1405.027397260274
2887,46498605.0,0.23,False,Bos en Lommer,52.3751,4.85743,Entire home/apt,4.0,2.0,2.0,10.0,125.0,4.0,50.0,True,0.0,0.0,5.0,False,31.25,500.0,0.05,0.13,0.16,4.99,0.005479452054794521,625.0
2888,46591961.0,1.0,False,Bos en Lommer,52.37599,4.84512,Entire home/apt,2.0,1.0,1.0,8.0,208.0,1.0,365.0,True,19.0,5.0,4.57,True,104.0,208.0,0.08,0.23,0.28,4.99,0.947945205479452,977.4246575342465
2889,46591985.0,1.0,False,Bos en Lommer,52.37795,4.84358,Entire home/apt,4.0,2.0,2.0,9.0,222.0,1.0,365.0,True,26.0,37.0,4.74,True,55.5,222.0,0.08,0.17,0.29,4.99,0.989041095890411,1043.3972602739725
2890,46592004.0,1.0,False,Bos en Lommer,52.37575,4.84523,Entire home/apt,4.0,2.0,2.0,14.0,362.0,1.0,365.0,True,17.0,0.0,4.5,True,90.5,362.0,0.14,0.15,0.24,4.99,0.958904109589041,1477.7945205479452
2891,46592046.0,1.0,False,Bos en Lommer,52.37636,4.84356,Entire home/apt,6.0,3.0,4.0,15.0,397.0,1.0,365.0,True,22.0,2.0,4.65,True,66.17,397.0,0.15,0.25,0.31,4.99,0.9753424657534246,1585.164383561644
2892,46592073.0,1.0,False,Bos en Lommer,52.3758,4.84539,Entire home/apt,6.0,3.0,4.0,13.0,424.0,1.0,365.0,True,27.0,15.0,4.2700000000000005,True,70.67,424.0,0.13,0.22,0.25,10.99,0.9917808219178083,1660.4383561643835
2893,46592126.0,1.0,False,Bos en Lommer,52.37775,4.84565,Entire home/apt,8.0,4.0,6.0,29.0,670.0,1.0,365.0,True,25.0,10.0,4.390000000000001,True,83.75,670.0,0.19,0.13,0.27,10.99,0.9808219178082191,2297.917808219178
2894,46592145.0,1.0,False,Bos en Lommer,52.37751,4.84541,Entire home/apt,6.0,3.0,4.0,24.0,615.0,1.0,365.0,True,22.0,2.0,3.51,True,102.5,615.0,0.16,0.28,0.27,10.99,0.9753424657534246,2563.4246575342468
2895,46592190.0,1.0,False,Bos en Lommer,52.37766,4.84528,Entire home/apt,8.0,4.0,6.0,30.0,810.0,1.0,365.0,True,15.0,3.0,3.9099999999999997,True,101.25,810.0,0.08,0.32,0.27,10.99,0.8767123287671232,3271.4246575342468
2896,46668387.0,0.61,False,De Baarsjes - Oud-West,52.36347,4.85421,Entire home/apt,2.0,1.0,1.0,24.0,400.0,3.0,1125.0,True,18.0,1.0,3.4,True,200.0,1200.0,0.11,0.15,0.3,10.99,0.9643835616438357,2000.0
2897,46701805.0,0.42000000000000004,False,Centrum-West,52.38289,4.88431,Entire home/apt,2.0,1.0,1.0,1.0,120.0,3.0,30.0,True,0.0,0.0,5.0,True,60.0,360.0,0.06,0.14,0.18,4.99,0.0,668.5616438356165
2898,,,,,,,,,,,,,,,,,,,,,,,,,,0.08493150684931507,1600.0
2899,46718762.0,0.33,False,Noord-West,52.42167,4.89633,Entire home/apt,3.0,2.0,2.0,7.0,120.0,4.0,30.0,True,4.0,0.0,5.0,False,40.0,480.0,0.06,0.14,0.21,4.99,0.09863013698630137,634.2054794520548
2900,46745762.0,0.53,False,Oud-Noord,52.39561,4.90479,Entire home/apt,3.0,2.0,1.0,9.0,175.0,4.0,1125.0,True,0.0,0.0,4.67,False,58.33,700.0,0.08,0.2,0.16,4.99,0.07945205479452055,875.0
2901,46773729.0,0.5,False,Westerpark,52.37424,4.86848,Entire home/apt,3.0,2.0,1.0,5.0,150.0,2.0,1125.0,True,0.0,0.0,4.38,False,50.0,300.0,0.06,0.1,0.21,4.99,0.09315068493150686,811.945205479452
2902,46796165.0,0.44,False,Westerpark,52.38345,4.87819,Entire home/apt,2.0,1.0,1.0,1.0,126.0,3.0,8.0,True,0.0,1.0,5.0,False,63.0,378.0,0.07,0.07,0.18,4.99,0.0,665.6164383561644
2903,47017355.0,1.0,True,Centrum-Oost,52.36487,4.90745,Entire home/apt,2.0,1.0,1.0,14.0,299.0,1.0,6.0,True,0.0,0.0,4.84,True,149.5,299.0,0.06,0.36,0.16,4.99,0.3424657534246575,1465.7397260273972
2904,,,,,,,,,,,,,,,,,,,,,,,,,,0.8794520547945206,1179.0684931506848
2905,,,,,,,,,,,,,,,,,,,,,,,,,,0.0410958904109589,436.0
2906,47352181.0,1.0,False,Westerpark,52.39431,4.87771,Entire home/apt,2.0,1.0,1.0,7.0,192.0,3.0,120.0,True,6.0,0.0,4.47,True,96.0,576.0,0.06,0.15,0.18,4.99,0.46301369863013697,1068.5890410958905
2907,47352200.0,1.0,False,Westerpark,52.39624,4.87692,Entire home/apt,2.0,1.0,1.0,12.0,210.0,3.0,120.0,True,10.0,0.0,3.0,True,105.0,630.0,0.1,0.3,0.14,4.99,0.4547945205479452,1084.849315068493
2908,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4995.0
2909,47469046.0,0.5,False,Noord-Oost,52.40606,4.93459,Entire home/apt,4.0,2.0,3.0,14.0,413.0,3.0,1125.0,True,0.0,0.0,4.71,True,103.25,1239.0,0.08,0.32,0.24,10.99,0.7835616438356164,2066.2328767123286
2910,47573141.0,1.0,True,Centrum-Oost,52.36382,4.90679,Entire home/apt,2.0,1.0,1.0,6.0,249.0,7.0,27.0,True,0.0,1.0,4.83,True,124.5,1743.0,0.06,0.1,0.23,4.99,0.3506849315068493,1293.3835616438357
